problem,seed,evolved,kind,name,instance,value,gap,seconds,error
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA02.jssp,982.0,49.92366412213741,0.016982316970825195,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA03.jssp,797.0,33.50083752093803,0.01726078987121582,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA04.jssp,1000.0,69.49152542372882,0.02063727378845215,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA05.jssp,666.0,12.310286677908937,0.01724553108215332,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA06.jssp,1151.0,24.29805615550756,0.026972055435180664,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA07.jssp,1108.0,24.49438202247191,0.028995275497436523,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA08.jssp,1278.0,48.08806488991888,0.02899932861328125,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA09.jssp,1270.0,33.543638275499475,0.03140711784362793,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA10.jssp,1224.0,27.766179540709814,0.043296098709106445,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA11.jssp,1552.0,27.00490998363339,0.038826704025268555,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA12.jssp,1276.0,22.810394610202117,0.04278230667114258,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA13.jssp,1371.0,19.217391304347824,0.04646492004394531,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA14.jssp,1362.0,5.41795665634675,0.044679880142211914,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA15.jssp,1511.0,25.1864125932063,0.041808128356933594,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA16.jssp,1443.0,52.6984126984127,0.04528069496154785,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA17.jssp,1135.0,44.77040816326531,0.049562931060791016,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA18.jssp,1130.0,33.25471698113208,0.04744076728820801,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA19.jssp,1188.0,41.09263657957244,0.04810953140258789,
jssp,most_work_remaining_930e,most_work_remaining_df20,seed,most_work_remaining_930e,LA20.jssp,1404.0,55.654101995565405,0.04995894432067871,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA01.jssp,1072.0,60.96096096096096,0.3316833972930908,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA02.jssp,989.0,50.99236641221374,0.35060572624206543,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA03.jssp,799.0,33.835845896147404,0.35530757904052734,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA04.jssp,941.0,59.49152542372881,0.36235928535461426,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA05.jssp,629.0,6.070826306913997,0.32360291481018066,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA06.jssp,1160.0,25.26997840172786,1.264728307723999,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA07.jssp,1238.0,39.10112359550561,1.23260498046875,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA08.jssp,1113.0,28.968713789107763,1.281174659729004,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA09.jssp,1337.0,40.58885383806519,1.512223720550537,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA10.jssp,1428.0,49.06054279749478,1.292593002319336,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA11.jssp,1543.0,26.268412438625205,2.775960922241211,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA12.jssp,1280.0,23.195380173243503,2.5698745250701904,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA13.jssp,1573.0,36.78260869565217,2.558953046798706,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA14.jssp,1556.0,20.43343653250774,2.629302740097046,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA15.jssp,1759.0,45.733222866611435,2.488123893737793,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA16.jssp,1353.0,43.17460317460318,1.5223305225372314,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA17.jssp,1202.0,53.316326530612244,1.3696105480194092,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA18.jssp,1154.0,36.08490566037736,1.5383272171020508,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA19.jssp,1397.0,65.91448931116389,1.5210416316986084,
jssp,most_work_remaining_930e,most_work_remaining_df20,evolved,most_work_remaining_df20,LA20.jssp,1425.0,57.98226164079823,1.488732099533081,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA01.jssp,2272.0,241.14114114114113,0.016915321350097656,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA02.jssp,1962.0,199.54198473282443,0.01610708236694336,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA03.jssp,1579.0,164.4891122278057,0.016400814056396484,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA04.jssp,2195.0,272.03389830508473,0.017726898193359375,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA05.jssp,1779.0,200.0,0.020452499389648438,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA06.jssp,2974.0,221.16630669546439,0.02815556526184082,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA07.jssp,2604.0,192.58426966292134,0.029493093490600586,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA08.jssp,2948.0,241.59907300115876,0.02609419822692871,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA09.jssp,3107.0,226.7087276550999,0.025537729263305664,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA10.jssp,3382.0,253.02713987473905,0.02573680877685547,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA11.jssp,3891.0,218.41243862520457,0.036757707595825195,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA12.jssp,3452.0,232.24254090471607,0.03694629669189453,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA13.jssp,3795.0,229.99999999999997,0.03885817527770996,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA14.jssp,4440.0,243.65325077399382,0.036833763122558594,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA15.jssp,3949.0,227.17481358740682,0.041114091873168945,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA16.jssp,3898.0,312.4867724867725,0.05783200263977051,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA17.jssp,3919.0,399.8724489795918,0.046099185943603516,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA18.jssp,4513.0,432.1933962264151,0.041243553161621094,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA19.jssp,4465.0,430.28503562945366,0.04308271408081055,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,seed,first_come_first_served_6c4f,LA20.jssp,3905.0,332.9268292682927,0.04170370101928711,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA01.jssp,830.0,24.624624624624623,0.017331361770629883,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA02.jssp,844.0,28.854961832061072,0.0177309513092041,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA03.jssp,773.0,29.48073701842546,0.017202138900756836,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA04.jssp,839.0,42.20338983050848,0.018967866897583008,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA05.jssp,677.0,14.165261382799327,0.01734328269958496,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA06.jssp,1078.0,16.414686825053995,0.02756333351135254,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA07.jssp,1133.0,27.303370786516858,0.027959823608398438,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA08.jssp,966.0,11.935110081112398,0.029646873474121094,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA09.jssp,1193.0,25.44689800210305,0.02948164939880371,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA10.jssp,1012.0,5.6367432150313155,0.02938222885131836,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA11.jssp,1577.0,29.05073649754501,0.04762458801269531,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA12.jssp,1286.0,23.77285851780558,0.06385231018066406,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA13.jssp,1337.0,16.26086956521739,0.043953657150268555,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA14.jssp,1497.0,15.86687306501548,0.047220468521118164,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA15.jssp,1442.0,19.46975973487987,0.046521663665771484,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA16.jssp,1230.0,30.158730158730158,0.0518033504486084,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA17.jssp,894.0,14.030612244897958,0.048254966735839844,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA18.jssp,1128.0,33.0188679245283,0.04644298553466797,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA19.jssp,1046.0,24.228028503562946,0.04385876655578613,
jssp,first_come_first_served_6c4f,first_come_first_served_af26,evolved,first_come_first_served_af26,LA20.jssp,1210.0,34.146341463414636,0.04155921936035156,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA01.jssp,1462.0,119.51951951951952,0.0183560848236084,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA02.jssp,1943.0,196.6412213740458,0.018789052963256836,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA03.jssp,1066.0,78.55946398659967,0.0218660831451416,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA04.jssp,1525.0,158.47457627118644,0.02507162094116211,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA05.jssp,1434.0,141.8212478920742,0.024899721145629883,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA06.jssp,2367.0,155.61555075593952,0.028032779693603516,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA07.jssp,1888.0,112.13483146067415,0.02788257598876953,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA08.jssp,2518.0,191.7728852838934,0.029000282287597656,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA09.jssp,2645.0,178.12828601472134,0.0274355411529541,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA10.jssp,2182.0,127.76617954070981,0.028226137161254883,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA11.jssp,3164.0,158.9198036006547,0.04170727729797363,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA12.jssp,2500.0,140.61597690086623,0.03986954689025879,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA13.jssp,2721.0,136.6086956521739,0.04334902763366699,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA14.jssp,3351.0,159.36532507739938,0.04411005973815918,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA15.jssp,3157.0,161.5575807787904,0.04301714897155762,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA16.jssp,3456.0,265.7142857142857,0.04776120185852051,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA17.jssp,3111.0,296.8112244897959,0.04382777214050293,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA18.jssp,3035.0,257.9009433962264,0.04681968688964844,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA19.jssp,3668.0,335.6294536817102,0.05091404914855957,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,seed,shortest_processing_time_first_c374,LA20.jssp,3029.0,235.8093126385809,0.0492551326751709,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA01.jssp,830.0,24.624624624624623,0.01845717430114746,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA02.jssp,844.0,28.854961832061072,0.01917576789855957,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA03.jssp,773.0,29.48073701842546,0.017913103103637695,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA04.jssp,839.0,42.20338983050848,0.020732879638671875,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA05.jssp,677.0,14.165261382799327,0.026006221771240234,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA06.jssp,1078.0,16.414686825053995,0.03310894966125488,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA07.jssp,1133.0,27.303370786516858,0.03669857978820801,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA08.jssp,966.0,11.935110081112398,0.03286933898925781,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA09.jssp,1193.0,25.44689800210305,0.0326230525970459,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA10.jssp,1012.0,5.6367432150313155,0.03490090370178223,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA11.jssp,1577.0,29.05073649754501,0.04896807670593262,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA12.jssp,1286.0,23.77285851780558,0.05167675018310547,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA13.jssp,1337.0,16.26086956521739,0.04842829704284668,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA14.jssp,1497.0,15.86687306501548,0.04643416404724121,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA15.jssp,1442.0,19.46975973487987,0.04929018020629883,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA16.jssp,1230.0,30.158730158730158,0.0431368350982666,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA17.jssp,894.0,14.030612244897958,0.047945261001586914,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA18.jssp,1128.0,33.0188679245283,0.04956507682800293,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA19.jssp,1046.0,24.228028503562946,0.05949878692626953,
jssp,shortest_processing_time_first_c374,shortest_processing_time_first_d471,evolved,shortest_processing_time_first_d471,LA20.jssp,1210.0,34.146341463414636,0.04281759262084961,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g1.mc,11013.0,5.256366139022712,56.27207326889038,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g2.mc,11069.0,4.741824440619621,55.971399784088135,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g3.mc,11037.0,5.033557046979865,54.93586492538452,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g4.mc,10986.0,5.667181865018032,55.66489887237549,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g5.mc,11043.0,5.055455248903792,55.14428782463074,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g6.mc,1536.0,29.476584022038566,56.17303109169006,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g7.mc,1374.0,31.505483549351943,55.0492205619812,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g8.mc,1363.0,32.05383848454636,56.248141288757324,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g9.mc,1492.0,27.361246348588118,56.415390491485596,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,seed,most_weight_neighbors_320c,g10.mc,1477.0,26.150000000000002,56.94987893104553,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g1.mc,11443.0,1.55712319339298,78.23225212097168,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g2.mc,11420.0,1.7211703958691909,77.12813782691956,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g3.mc,11421.0,1.7294785751161592,78.1189501285553,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g4.mc,11384.0,2.2496994676283704,79.53095293045044,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g5.mc,11420.0,1.8141174447596937,78.91922903060913,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g6.mc,1927.0,11.524334251606978,78.38784313201904,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g7.mc,1806.0,9.970089730807578,79.14725589752197,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g8.mc,1802.0,10.16949152542373,78.72312998771667,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g9.mc,1859.0,9.49367088607595,79.86379528045654,
max_cut,most_weight_neighbors_320c,most_weight_neighbors_d31b,evolved,most_weight_neighbors_d31b,g10.mc,1714.0,14.299999999999999,79.62664866447449,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g1.mc,10495.0,9.712663454920852,45.795867681503296,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g2.mc,10418.0,10.344234079173837,45.304526567459106,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g3.mc,10523.0,9.456203751505765,44.81135010719299,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g4.mc,10554.0,9.376609994848016,45.300434827804565,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g5.mc,10360.0,10.927693233599863,45.96709489822388,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g6.mc,979.0,55.05050505050505,45.23809289932251,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g7.mc,908.0,54.735792622133594,45.57210063934326,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g8.mc,824.0,58.923230309072785,45.86187529563904,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g9.mc,878.0,57.254138266796495,45.15752863883972,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,seed,highest_weight_edge_eb0c,g10.mc,806.0,59.699999999999996,45.22438907623291,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g1.mc,11404.0,1.8926359256710255,100.3794686794281,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g2.mc,11437.0,1.5748709122203097,98.9201831817627,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g3.mc,11396.0,1.9445878506281191,99.79830598831177,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g4.mc,11426.0,1.8890606216726773,99.51908111572266,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g5.mc,11401.0,1.9774739919181499,99.37193655967712,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g6.mc,1979.0,9.13682277318641,100.06884622573853,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g7.mc,1786.0,10.967098703888336,94.02862906455994,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g8.mc,1763.0,12.113659022931206,84.88221788406372,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g9.mc,1835.0,10.662122687439144,84.617684841156,
max_cut,highest_weight_edge_eb0c,highest_weight_edge_ca02,evolved,highest_weight_edge_ca02,g10.mc,1817.0,9.15,84.29552555084229,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g1.mc,9633.0,17.12835512732278,48.77491235733032,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g2.mc,9671.0,16.772805507745268,48.66162896156311,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g3.mc,9580.0,17.5701256238169,49.39441108703613,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g4.mc,9560.0,17.91172934913275,50.98353147506714,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g5.mc,9668.0,16.87731063537099,48.18148159980774,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g6.mc,-15.0,100.68870523415978,48.787660121917725,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g7.mc,-89.0,104.43668993020938,49.013487339019775,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g8.mc,-244.0,112.16350947158524,48.71549606323242,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g9.mc,64.0,96.88412852969816,49.207260608673096,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,seed,balanced_cut_21d5,g10.mc,-74.0,103.69999999999999,48.92733073234558,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g1.mc,11443.0,1.55712319339298,69.88960981369019,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g2.mc,11420.0,1.7211703958691909,70.40389347076416,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g3.mc,11421.0,1.7294785751161592,69.06949615478516,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g4.mc,11384.0,2.2496994676283704,70.53985476493835,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g5.mc,11420.0,1.8141174447596937,70.03340864181519,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g6.mc,1927.0,11.524334251606978,69.1930799484253,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g7.mc,1806.0,9.970089730807578,70.08540177345276,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g8.mc,1802.0,10.16949152542373,68.87644410133362,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g9.mc,1859.0,9.49367088607595,68.96645736694336,
max_cut,balanced_cut_21d5,balanced_cut_c0e6,evolved,balanced_cut_c0e6,g10.mc,1714.0,14.299999999999999,69.15287399291992,
tsp,cheapest_insertion_605f,cheapest_insertion_7a30,seed,cheapest_insertion_605f,pr152.tsp,81990.0,11.275481121576505,0.5426900386810303,
tsp,farthest_insertion_b6d3,farthest_insertion_54db,seed,farthest_insertion_b6d3,pr152.tsp,78545.0,6.599983713797128,0.29929256439208984,
tsp,nearest_neighbor_f91d,nearest_neighbor_e8a4,seed,nearest_neighbor_f91d,pr152.tsp,85699.0,16.309274992535492,0.19907498359680176,
tsp,cheapest_insertion_605f,cheapest_insertion_7a30,evolved,cheapest_insertion_7a30,pr152.tsp,78448.0,6.468336907250075,0.6255199909210205,
tsp,farthest_insertion_b6d3,farthest_insertion_54db,evolved,farthest_insertion_54db,pr152.tsp,75456.0,2.4076436578811653,0.6714022159576416,
tsp,nearest_neighbor_f91d,nearest_neighbor_e8a4,evolved,nearest_neighbor_e8a4,pr152.tsp,76892.0,4.356559268206618,0.8464813232421875,
